Time_s,V_source,V_node,V_out,I_ser,P_ser_W,P_ref_W,I_res1,I_res2,I_res3,I_res4,I_res5,I_res6,I_res7,I_res8
1.1827873461174243e-08,0.9970420326091806,0.09160103291933852,0.09019032380733774,1.410709112000812e-05,1.9901001986821198e-08,1.2895762335560318e-06,-0.0002168439610643728,0.00041530390778901465,-0.0002530148738258098,2.539928851190789e-05,9.410946520431086e-06,4.179708298116559e-05,-5.230863365296245e-05,1.6177451359256632e-05
1.1837121212121213e-08,0.9970654013322681,0.09160327721609811,0.09019372408495074,1.409553131147349e-05,1.9868400295272957e-08,1.2857903257676109e-06,-0.0002161839624540005,0.000414806641610583,-0.00025380517819496623,2.6207661218616967e-05,9.355106303519862e-06,4.162461863479249e-05,-5.26203875845616e-05,1.6753406558003125e-05
1.1846368963068183e-08,0.9970857638636905,0.09160525708017157,0.09019700775906019,1.4082493211113997e-05,1.983166150410718e-08,1.2819653327539936e-06,-0.00021552318772228546,0.00041430441376405367,-0.0002545872341418076,2.701475910776984e-05,9.298792008289826e-06,4.144726203265344e-05,-5.292254511976169e-05,1.7325792743326618e-05
1.1855616714015152e-08,0.9971030436915355,0.09160696630495,0.09020017878084717,1.4067875241027992e-05,1.9790511379712838e-08,1.2780994525596667e-06,-0.00021486161272997968,0.00041379726723280835,-0.00025536099424714457,2.7820556870366745e-05,9.242025953220766e-06,4.126505341219434e-05,-5.321504045776273e-05,1.7894495713312214e-05
1.1864864464962122e-08,0.9971171764244249,0.09160839973791858,0.09020324141224328,1.4051583256752649e-05,1.9744699202145137e-08,1.274191110281181e-06,-0.00021419921453188373,0.0004132852436563187,-0.0002561264125677069,2.8625028248538563e-05,9.184829544782753e-06,4.107803269669657e-05,-5.349781038066764e-05,1.845940127568726e-05
1.1874112215909092e-08,0.9971281100319122,0.09160955329978587,0.09020620020860708,1.4033530911788314e-05,1.969399898521181e-08,1.2702389635136348e-06,-0.00021353597147076009,0.000412768383197825,-0.0002568834447264638,2.942814596588146e-05,9.127223211229823e-06,4.088623942762165e-05,-5.377079432416971e-05,1.9020395215495192e-05
1.1883359966856061e-08,0.9971358050363633,0.09161042399940439,0.09020906000030122,1.4013639991031375e-05,1.9638210579823382e-08,1.2662419068244149e-06,-0.00021287186326614078,0.00041224672441814966,-0.0002576320479977265,3.0229881662197312e-05,9.069226340486178e-06,4.06897127009e-05,-5.403393444402058e-05,1.9577363266400792e-05
1.1892607717803031e-08,0.9971402346556051,0.09161100994442847,0.0902118258732438,1.3991840711846806e-05,1.957716065056937e-08,1.2621990752342676e-06,-0.00021220687109769053,0.00041172030415614143,-0.00025837218138670366,3.103020583289842e-05,9.010857222360377e-06,4.0488491107397265e-05,-5.428717567805303e-05,2.0130191085842206e-05
1.1901855468750001e-08,0.9971413848958629,0.09161131034767252,0.09021450314850861,1.3968071991638471e-05,1.9510703516359513e-08,1.2581098466908106e-06,-0.00021154097768281266,0.00041118915741620394,-0.0002591038057032098,3.182908777331189e-05,8.95213299530798e-06,4.028261267777336e-05,-5.453046580354478e-05,2.0678764234225146e-05
1.191110321969697e-08,0.9971392545946425,0.09161132552914752,0.09021709736105725,1.3942281680902336e-05,1.9438721846962485e-08,1.2539738435239802e-06,-0.000210874167348193,0.0004106533172633363,-0.0002598268836292547,3.2626495528111954e-05,8.893069597942196e-06,4.0072114831930706e-05,-5.476375548973371e-05,2.1222968158346564e-05
1.192035097064394e-08,0.9971338554134426,0.0916110569137729,0.09021961423768435,1.3914426760885444e-05,1.93611272084045e-08,1.24979093287803e-06,-0.00021020642609501805,0.00041011281472608555,-0.0002605413797802515,3.3422395846076444e-05,8.833681725475799e-06,3.985703433323298e-05,-5.498699834530464e-05,2.1762688179209134e-05
1.192959872159091e-08,0.9971252117803888,0.09161050702477638,0.09022205967426421,1.3884473505121417e-05,1.927786045144186e-08,1.2455612261200736e-06,-0.00020953774165761676,0.00040956767870778285,-0.0002612472607596201,3.421675414034652e-05,8.77398279125733e-06,3.963740724765332e-05,-5.520015096069384e-05,2.2297809484372935e-05
1.193884647253788e-08,0.9971133607830236,0.0916096794728108,0.09022443971238757,1.3852397604231974e-05,1.9188891938573173e-08,1.2412850772292849e-06,-0.00020886810355530574,0.00040901793590639396,-0.0002619444952065802,3.500953445435325e-05,8.71398489354395e-06,3.941326890799378e-05,-5.540317294507095e-05,2.2828217124975123e-05
1.194809422348485e-08,0.9970983520117638,0.09160857894083593,0.09022676051547972,1.3818184253562564e-05,1.909422160654044e-08,1.236963080177194e-06,-0.00020819750313724085,0.0004084636107432908,-0.0002626330538369599,3.58006994335419e-05,8.653698787634461e-06,3.9184653883295494e-05,-5.559602695788254e-05,2.335379601752365e-05
1.1957341974431818e-08,0.9970802473546324,0.09160721116482606,0.09022902834449331,1.3781828203326861e-05,1.899387886260157e-08,1.2325960653131467e-06,-0.0002075259336201159,0.00040790472530120874,-0.00026331290947686776,3.659021030301011e-05,8.593133863463272e-06,3.8951595953541135e-05,-5.5778678734856323e-05,2.387443095055396e-05
1.1966589725378788e-08,0.9970591207441519,0.09160558291038419,0.09023124953327222,1.3743333771119698e-05,1.8887922314439917e-08,1.2281850947750342e-06,-0.0002068533901185583,0.0004073412992716188,-0.0002639840370891093,3.737802685114969e-05,8.53229812873589e-06,3.871412808972765e-05,-5.595109710839178e-05,2.4390006596220073e-05
1.1975837476325759e-08,0.9970350578574032,0.0916037019453572,0.09023343046368017,1.3702714816770129e-05,1.877643933497316e-08,1.2237314569492823e-06,-0.00020617986966812123,0.00040677334991171476,-0.00026464641379225193,3.8164107419358946e-05,8.471198197664494e-06,3.847228243936778e-05,-5.611325402227729e-05,2.4900407526865303e-05
1.1985085227272727e-08,0.9970081557704771,0.09160157700856197,0.09023557754059368,1.3659994679682798e-05,1.8659545464896234e-08,1.2192366600094827e-06,-0.0002055053712407832,0.00040620089201116736,-0.00026530001887228215,3.8948408897868975e-05,8.40983928534039e-06,3.822609031745633e-05,-5.62651245407008e-05,2.5405518236604297e-05
1.1994332978219698e-08,0.9969785225687089,0.0915992177747492,0.09023769716685488,1.3615206078943345e-05,1.853738365720958e-08,1.2147024245668447e-06,-0.00020482989575290928,0.0004056239378687626,-0.00026594483378680533,3.9730886727703045e-05,8.348225207758052e-06,3.7975582202916426e-05,-5.640668685153744e-05,2.5905223167921433e-05
1.2003580729166668e-08,0.9969462769142419,0.09159663481594378,0.09023979571828238,1.356839097661379e-05,1.8410123369425453e-08,1.2101306754702437e-06,-0.00020415344606564256,0.00040504249727901114,-0.0002665808421617949,4.0511494908764644e-05,8.286358387483535e-06,3.772078774051965e-05,-5.653792226392118e-05,2.6399406743273983e-05
1.2012828480113636e-08,0.996911547572671,0.09159383955931663,0.09024187951883736,1.3519600404792782e-05,1.8277959510527315e-08,1.2055235327976066e-06,-0.0002034760269777419,0.0004044565775287617,-0.00026720802978090686,4.129018601402617e-05,8.224239864938487e-06,3.746173574825021e-05,-5.66588152001284e-05,2.688795340166632e-05
1.2022076231060607e-08,0.996874472900631,0.09159084424175606,0.09024395481604125,1.3468894257148528e-05,1.814111125102486e-08,1.20088330208383e-06,-0.00020279764521089201,0.00040386618340382735,-0.00026782638456741137,4.2066911209766055e-05,8.161869315248176e-06,3.7198454230065486e-05,-5.6769353181821555e-05,2.737074764014095e-05
1.2031323982007577e-08,0.9968352002963754,0.09158766186131723,0.09024602775673972,1.3416341045774849e-05,1.7999820705654295e-08,1.1962124638341518e-06,-0.00020211830938755945,0.0004032713172055845,-0.0002684358965588221,4.2841620281778474e-05,8.099245070581709e-06,3.693097039398044e-05,-5.6869526810722074e-05,2.7847674060112556e-05
1.2040571732954546e-08,0.9967938856155137,0.09158430612574348,0.09024810436330821,1.3362017624353229e-05,1.7854351499352632e-08,1.1915136623745973e-06,-0.0002014380300014801,0.0004026719787774704,-0.0002690365578743295,4.361426166745775e-05,8.036364147890055e-06,3.665931067538604e-05,-5.695932974380262e-05,2.831861741845093e-05
1.2049819483901516e-08,0.9967506925542359,0.09158079139826315,0.09025019051038911,1.3306008878740234e-05,1.7704987228111394e-08,1.1867896940944057e-06,-0.00020075681938090857,0.00040206816554126364,-0.0002696283626751796,4.438478249363524e-05,7.973222281927634e-06,3.638350076548691e-05,-5.7038758663107785e-05,2.8783462683198977e-05
1.2059067234848486e-08,0.9967057920024404,0.09157713264087423,0.09025229190225298,1.3248407386212315e-05,1.7552029827104502e-08,1.1820434951370156e-06,-0.00020007469164477214,0.0004014598725430018,-0.00027021130711815124,4.515312862002589e-05,7.909813963421988e-06,3.610356564472867e-05,-5.710781324033376e-05,2.9242095093793305e-05
1.2068314985795455e-08,0.9966593613693329,0.09157334535534255,0.0902544140508683,1.3189313044741568e-05,1.739579785921901e-08,1.1772781285989453e-06,-0.000199391662651914,0.00040084709250833776,-0.00027078538930233213,4.591924468811727e-05,7.846132482236647e-06,3.581952962106187e-05,-5.716649609631415e-05,2.9694400225635396e-05
1.2077562736742425e-08,0.9966115838841445,0.09156944552214392,0.09025656225476714,1.3128832673767667e-05,1.7236624737578946e-08,1.1724967712969262e-06,-0.0001987077499436229,0.000400229815907117,-0.00027135060920940364,4.668307417531872e-05,7.78216997535278e-06,3.553141637287088e-05,-5.72148127555801e-05,3.0140264058845874e-05
1.2086810487689395e-08,0.9965626478747301,0.0915654495375925,0.09025874157878562,1.3067079588068422e-05,1.707485689609144e-08,1.167702700165532e-06,-0.0001980229726796881,0.00039960803102691566,-0.00027190696863767434,4.744455945415719e-05,7.71791747947723e-06,3.523924899638101e-05,-5.725277159617918e-05,3.0579573051011435e-05
1.2096058238636364e-08,0.9965127460268672,0.0915613741493996,0.0902609568347592,1.300417314640439e-05,1.6910851922166504e-08,1.1628992783476704e-06,-0.0001973373515682269,0.000398981724055232,-0.0002724544711301294,4.8203641856301486e-05,7.653364988065248e-06,3.494305005733594e-05,-5.728038379495477e-05,3.1012214213725304e-05
1.2105305989583334e-08,0.9964620746271793,0.09155723639091855,0.09026321256324461,1.2940238276739155e-05,1.674497666587851e-08,1.158089941041704e-06,-0.00019665090878956735,0.0003983508791700205,-0.00027299312189678376,4.896026174116459e-05,7.588501512531442e-06,3.464284164672217e-05,-5.729766326850503e-05,3.143807519269931e-05
1.2114553740530304e-08,0.9964108327926491,0.09155305351433195,0.09026551301634098,1.2875404979909108e-05,1.6577605339666824e-08,1.1532781811684765e-06,-0.00019596366791449135,0.0003977154786381911,-0.0002735229277316447,4.971435856882249e-05,7.523315147404664e-06,3.433864544030313e-05,-5.730462661005429e-05,3.185704435121278e-05
1.2123801491477273e-08,0.9963592216897333,0.09154884292304277,0.09026786214167297,1.2809807813698014e-05,1.640911762238787e-08,1.148467534921373e-06,-0.00019527565381715316,0.00039707550292169045,-0.00027404389692461733,5.046587097697428e-05,7.457793139167614e-06,3.4030482761708265e-05,-5.730129302248613e-05,3.226901085665287e-05
1.2133049242424243e-08,0.9963074437461467,0.09154462210353574,0.09027026356759943,1.2743585359362547e-05,1.6239896781135946e-08,1.1436615672624953e-06,-0.0001945868925830294,0.0003964309307907429,-0.0002745560391687018,5.121473686164456e-05,7.391921958509166e-06,3.371837464880907e-05,-5.728768424779914e-05,3.267386476988156e-05
1.2142296993371214e-08,0.996255701858396,0.09154040855697261,0.09027272058970252,1.267687967270045e-05,1.6070327823612585e-08,1.138863857426398e-06,-0.00019389741141224995,0.00039578173944380366,-0.00027505936546284756,5.1960893461322515e-05,7.3256873757027685e-06,3.340234192310378e-05,-5.7263824493260344e-05,3.307149713715741e-05
1.2151544744318182e-08,0.9962041985981577,0.09153621973079165,0.09027523615860862,1.2609835721830126e-05,1.5900795693154307e-08,1.1340779844922712e-06,-0.00019320723851870347,0.0003951279046337452,-0.00027555388801085115,5.270427744421471e-05,7.259074538813393e-06,3.308240526181663e-05,-5.722974035454199e-05,3.346180008432684e-05
