Time_s,V_source,V_node,V_out,I_ser,P_ser_W,P_ref_W,I_res1,I_res2,I_res3,I_res4,I_res5,I_res6,I_res7,I_res8
0.0,0.005470531151916538,0.004421846498556674,0.05228584666467785,-0.00047864000166121154,2.290962511902446e-05,2.290962511902446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.247750946969698e-12,0.00546657504653455,0.004414729110039239,0.05219623896362581,-0.00047781509853586575,2.283072683888391e-05,2.283072683888391e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8495501893939395e-11,0.005456951006798183,0.004407140435088922,0.05210677191140695,-0.0004769963147631802,2.2752548429765487e-05,2.2752548429765487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7743252840909093e-11,0.005441689614203328,0.004399083357360903,0.05201744925286457,-0.000476183658955037,2.26750877055807e-05,2.26750877055807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.699100378787879e-11,0.00542083935662575,0.004390562284323881,0.051928274749754616,-0.0004753771246543072,2.2598341064459674e-05,2.2598341064459674e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.623875473484849e-11,0.005394466494714718,0.004381583135088482,0.05183925217002406,-0.0004745766903493555,2.2522303502294808e-05,2.2522303502294808e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5486505681818185e-11,0.005362654879204509,0.004372153324061016,0.05175038527707103,-0.0004737823195301003,2.2446968629932205e-05,2.2446968629932205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.473425662878788e-11,0.0053255057195233406,0.004362281740456222,0.051661677819005665,-0.000472993960785494,2.237232869395494e-05,2.237232869395494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.398200757575758e-11,0.005283137304175787,0.00435197872371101,0.051573133517932586,-0.00047221154794221596,2.2298374600998372e-05,2.2298374600998372e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.322975852272728e-11,0.005235684673478534,0.004341256034850235,0.05148475605927597,-0.00047143500024425706,2.2225095945530266e-05,2.2225095945530266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.247750946969698e-11,0.0051832992453289305,0.0043301268238636215,0.0513965490811664,-0.00047066422257302764,2.215248104102725e-05,2.215248104102724e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0172526041666667e-10,0.005126148394789185,0.004318605593162031,0.05130851616391142,-0.0004698991057074939,2.208051695447025e-05,2.208051695447024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1097301136363637e-10,0.005064414988364912,0.004306708157189449,0.05122066081956952,-0.00046913952662380054,2.2009189544080364e-05,2.2009189544080364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2022076231060607e-10,0.004998296873962259,0.0042944515982756655,0.05113298648164852,-0.0004683853488337288,2.193848350020938e-05,2.193848350020938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2946851325757575e-10,0.004928006327602038,0.004281854218823336,0.051045496494949216,-0.0004676364227612588,2.1868382389294675e-05,2.1868382389294675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3871626420454546e-10,0.004853769458072419,0.00426893548993102,0.05095819410557513,-0.00046689258615644093,2.179886870078496e-05,2.179886870078496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4796401515151516e-10,0.004775825570797085,0.004255715996562732,0.050871082451128945,-0.00046615366454566206,2.1729923896934965e-05,2.1729923896934955e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5721176609848486e-10,0.004694426492295156,0.004242217379382245,0.05078416455111698,-0.00046541947171734716,2.166152846536545e-05,2.166152846536545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6645951704545457e-10,0.0046098358567036035,0.004228462273379239,0.05069744329758253,-0.0004646898102420328,2.1593661974277645e-05,2.1593661974277645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7570726799242425e-10,0.004522328355930868,0.004214474243421738,0.050610921445988964,-0.0004639644720256722,2.152630313020608e-05,2.152630313020608e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8495501893939395e-10,0.004432188955101751,0.004200277716878074,0.05052460160637367,-0.0004632432388949558,2.145942983818891e-05,2.14594298381889e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9420276988636365e-10,0.004339712075049102,0.004185897913458842,0.05043848623479381,-0.0004625258832133492,2.1393019264228877e-05,2.1393019264228867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0345052083333333e-10,0.004245200743696971,0.004171360772437576,0.05035257762508507,-0.00046181216852647514,2.132704789991255e-05,2.132704789991255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1269827178030304e-10,0.004148965718270208,0.004156692877416021,0.05026687790095394,-0.00046110185023537907,2.1261491629048993e-05,2.1261491629048986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2194602272727274e-10,0.004051324580354522,0.0041419213788078425,0.050181389008424025,-0.00046039467629616174,2.1196325796184757e-05,2.1196325796184757e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3119377367424244e-10,0.003952600805913434,0.004127073914221302,0.05009611270865819,-0.0004596903879443688,2.113152527684443e-05,2.113152527684442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4044152462121215e-10,0.0038531228124533724,0.004112178526928904,0.050011050571175254,-0.00045898872044246373,2.106706454934101e-05,2.106706454934101e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4968927556818185e-10,0.0037532229856104713,0.004097263582618643,0.049926203967483034,-0.0004582894038486438,2.1002917767994533e-05,2.1002917767994533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.589370265151515e-10,0.003653236687504569,0.004082357684628061,0.049841574065146395,-0.00045759216380518333,2.0939058837590975e-05,2.0939058837590965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.681847774621212e-10,0.0035535012492867997,0.00406748958786872,0.0497571618223108,-0.0004568967223444206,2.0875461488907455e-05,2.0875461488907455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.774325284090909e-10,0.0034543549503739317,0.0040526881116545194,0.04967296798269993,-0.000456202798710454,2.0812099355125103e-05,2.0812099355125103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.866802793560606e-10,0.0033561359869309433,0.004037982051653196,0.04958899307110661,-0.000455510110194534,2.074894604894365e-05,2.074894604894364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.959280303030303e-10,0.0032591814322266636,0.004023400091185495,0.049505237389394684,-0.000454818372982092,2.0685975240207735e-05,2.0685975240207725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0517578125e-10,0.003163826191547632,0.0040089707121016265,0.04942170101303015,-0.000454127303009285,2.0623160733848695e-05,2.0623160733848685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1442353219696973e-10,0.003070401954406279,0.003994722105469089,0.049338383788158045,-0.00045343661682688947,2.0560476547941536e-05,2.0560476547941536e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2367128314393943e-10,0.0029792361468347506,0.003980682082310101,0.04925528532924176,-0.0004527460324693167,2.0497896991670757e-05,2.0497896991670746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3291903409090914e-10,0.0028906508865919325,0.003966877984630758,0.04917240501727981,-0.0004520552703264907,2.0435396742995658e-05,2.0435396742995658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.421667850378788e-10,0.002804961944160184,0.003953336596986978,0.04908974199861534,-0.00045136405401628347,2.0372950925801448e-05,2.0372950925801448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.514145359848485e-10,0.0027224777124309216,0.003940084058835427,0.04900729518435131,-0.00045067211125515895,2.0310535186318236e-05,2.0310535186318236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.606622869318182e-10,0.0026434981880137792,0.003927145777919303,0.048925063250384815,-0.00044997917472465535,2.024812576858819e-05,2.024812576858819e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.699100378787879e-10,0.002568313967118849,0.003914546344941054,0.048843044638071306,-0.00044928498293130237,2.0185699588758066e-05,2.0185699588758056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.791577888257576e-10,0.002497205258977224,0.003902309449774937,0.04876123755552959,-0.0004485892810575466,2.0123234307972652e-05,2.0123234307972652e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.884055397727273e-10,0.0024304409197732895,0.0038904577994724942,0.04867963997959681,-0.000447891821801243,2.0060708403643642e-05,2.0060708403643642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.97653290719697e-10,0.0023682775100571586,0.0038790130383145978,0.04859824965844043,-0.00044719236620125846,1.9998101238868045e-05,1.9998101238868045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0690104166666667e-10,0.002310958378603897,0.0038679956701621163,0.04851706411483462,-0.00044649068444672506,1.9935393129770502e-05,1.9935393129770502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1614879261363637e-10,0.002258712775661937,0.0038574249833563164,0.0484360806501047,-0.0004457865566674839,1.9872565410545185e-05,1.9872565410545175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2539654356060607e-10,0.002211754998518428,0.0038473189784177554,0.04835529634874395,-0.000445079773703262,1.980960049597469e-05,1.980960049597469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.346442945075758e-10,0.002170283572266239,0.0038376942987894073,0.048274708083703474,-0.00044437013784914055,1.974648194120642e-05,1.974648194120642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.438920454545455e-10,0.002134480468627149,0.0038285661648663353,0.0481943125223554,-0.0004436574635748907,1.9683194498570547e-05,1.9683194498570547e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.531397964015152e-10,0.002104510365625383,0.0038199483115497965,0.048114106133127506,-0.00044294157821577715,1.961972417122834e-05,1.961972417122834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.623875473484849e-10,0.0020805199508562846,0.003811852929558479,0.04803408519280497,-0.00044222232263246505,1.95560582634452e-05,1.95560582634452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.716352982954545e-10,0.0020626372710198467,0.0038042906107236055,0.04795424579449389,-0.00044149955183770274,1.9492185427289238e-05,1.9492185427289238e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.808830492424243e-10,0.002050971130316268,0.003797270297488237,0.04787458385623854,-0.00044077313558750313,1.942809570556394e-05,1.942809570556394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.90130800189394e-10,0.0020456105402130815,0.003790799236823146,0.04779509513028263,-0.0004400429589345947,1.9363780570791337e-05,1.9363780570791337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.993785511363637e-10,0.002046624222998238,0.003784882938763888,0.04771577521296259,-0.00043930892274198695,1.9299232960072503e-05,1.9299232960072503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.086263020833334e-10,0.0020540601714263275,0.003779525139764086,0.04763661955521864,-0.00043857094415454556,1.923444730566095e-05,1.923444730566095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.17874053030303e-10,0.0020679452666560014,0.0037747277710506086,0.04755762347370793,-0.0004378289570265731,1.916941956109768e-05,1.916941956109768e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.271218039772728e-10,0.002088284956547881,0.0037704909321550828,0.047478782162500184,-0.00043708291230345114,1.9104147222766634e-05,1.9104147222766634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.363695549242424e-10,0.002115062996261006,0.003766812869785256,0.04740009070533685,-0.0004363327783555157,1.903862934674436e-05,1.903862934674436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.456173058712122e-10,0.002148241252947219,0.0037636899621870377,0.04732154408842884,-0.00043557854126241797,1.8972866560829594e-05,1.8972866560829594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.548650568181818e-10,0.0021877595761858673,0.003761116709135412,0.047243137213769534,-0.0004348202050463412,1.8906861071654224e-05,1.8906861071654224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.641128077651516e-10,0.0022335357356473347,0.0037590857276783287,0.047164864912934215,-0.00043405779185255863,1.8840616666791913e-05,1.8840616666791913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.733605587121212e-10,0.0022854654273012816,0.0037575877537435586,0.047086721961337105,-0.0004332913420759351,1.87741387117965e-05,1.87741387117965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.82608309659091e-10,0.002343422349311936,0.003756611649702847,0.04700870309291378,-0.0004325209144321093,1.87074341421188e-05,1.8707434142118792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
