Time_s,V_source,V_node,V_out,I_ser,P_ser_W,P_ref_W,I_res1,I_res2,I_res3,I_res4,I_res5
9.747129498106062e-09,0.9958497713713272,0.09142677754611536,0.08976151126260716,2.1995328008297293e-05,3.662807812692079e-08,2.162807320475565e-06,-0.00028135556271415794,0.0006338893261175359,-5.238978312714012e-05,-0.00016712706360044207,-0.00012320952957541772
9.75637724905303e-09,0.9959050279282009,0.09143158688978079,0.08976379017467716,2.2028750694804472e-05,3.6739478046632065e-08,2.1546262782019304e-06,-0.0002808032226522511,0.0006340889624676057,-5.4339356049879985e-05,-0.00016646095015793223,-0.000122971974174377
9.765625e-09,0.9959616756202802,0.09143650799025434,0.08976603092320354,2.2064153573514973e-05,3.685766254844413e-08,2.1465378668037937e-06,-0.0002802511252932598,0.0006342825706567084,-5.628737086107991e-05,-0.0001657863334458251,-0.00012273505383500374
9.774872750946971e-09,0.9960194897687514,0.09144152168936215,0.08976822831132016,2.2101352239360357e-05,3.698204634789481e-08,2.1385360604056473e-06,-0.0002796992518243379,0.0006344701687147009,-5.8233750801117596e-05,-0.0001651032323330563,-0.00012249874010541328
9.78412050189394e-09,0.9960782414911787,0.0914466085114552,0.0897703774647096,2.2140153833649877e-05,3.711201323568825e-08,2.1306146895814684e-06,-0.00027914758253724136,0.0006346517756186459,-6.017841816138003e-05,-0.00016441166523468984,-0.00012226300252175077
9.79336825284091e-09,0.9961376986065827,0.09145174874004515,0.08977247384701612,2.2180357852714862e-05,3.7246918060463623e-08,2.122767464945121e-06,-0.000278596096904093,0.0006348274112170425,-6.212129436913231e-05,-0.0001637116501868948,-0.00012202780873003981
9.802616003787879e-09,0.9961976265518544,0.09145692249524955,0.08977451327390441,2.2221756985142802e-05,3.73860888662955e-08,2.114988001137106e-06,-0.00027804477365626635,0.0006349970961509363,-6.406230007589248e-05,-0.00016300320492507655,-0.0001217931246151782
9.811863754734849e-09,0.9962577893058904,0.09146210981174097,0.08977649192570943,2.2264137974264655e-05,3.752882918649534e-08,2.1072698411222314e-06,-0.0002774935908660829,0.0006351608517722191,-6.600135524897598e-05,-0.000162286346964844,-0.00012155891443656442
9.821111505681819e-09,0.9963179503178465,0.09146729071689569,0.0897784063586334,2.2307282502473615e-05,3.7674420493765474e-08,2.0996064807109736e-06,-0.00027694252603098767,0.0006353187000594475,-6.793837926584278e-05,-0.0001615610936854873,-0.00012132514096981261
9.830359256628788e-09,0.9963778734358432,0.09147244530883412,0.08978025351444797,2.2350968093860204e-05,3.7822124805017015e-08,2.091991393215213e-06,-0.00027639155615988444,0.0006354706635315031,-6.987329101089145e-05,-0.0001608274624156239,-0.00012109176565399602
9.839607007575758e-09,0.9964373238325063,0.09147755383404939,0.08978203072866674,2.239496903160297e-05,3.797118743741198e-08,2.084418054147901e-06,-0.0002758406578612788,0.0006356167651594446,-7.180600897431991e-05,-0.00016008547052066992,-0.00012085874874383179
9.848854758522728e-09,0.9964960689237192,0.09148259676432043,0.08978373573716042,2.2439057286488128e-05,3.812083991022566e-08,2.076879965874655e-06,-0.00027528980743289123,0.0006357570282768897,-7.37364513526693e-05,-0.00015933513549178295,-0.0001206260494662077
9.858102509469697e-09,0.9965538792770084,0.09148755487260989,0.08978536668119097,2.2483003452898715e-05,3.827030298515593e-08,2.069370682124446e-06,-0.00027473898095238357,0.0006358914764892804,-7.566453615066621e-05,-0.00015857647503592052,-0.00012039362618043203
9.867350260416667e-09,0.9966105295060207,0.09149240930765257,0.08978692211084896,2.2526577688595363e-05,3.84187898357e-08,2.061883832265803e-06,-0.00027418815436884466,0.0006360201335823951,-7.759018128397067e-05,-0.00015780950716664854,-0.00012016143654157538
9.876598011363637e-09,0.9966657991476309,0.09149714166694332,0.08978840098688394,2.2569550654594957e-05,3.8565509334167304e-08,2.054413145254826e-06,-0.0002736373035946815,0.0006361430234304497,-7.951330468242885e-05,-0.00015703425029534225,-0.00011992943766626354
9.885845762310606e-09,0.9967194735182545,0.09150173406784415,0.08978980268092343,2.2611694451469055e-05,3.8709669442931016e-08,2.04695247316119e-06,-0.0002730864045975515,0.0006362601699041594,-8.143382439344155e-05,-0.0001562507233224101,-0.00011969758630027113
9.895093513257576e-09,0.9967713445460776,0.0915061692165326,0.08979112697408373,2.2652783548393692e-05,3.885048069454636e-08,2.0394958141788404e-06,-0.00027253543349198056,0.0006363715967791136,-8.335165868504848e-05,-0.00015545894572817598,-0.00011946583898725789
9.904341264204547e-09,0.9968212115759723,0.09151043047452821,0.08979237405398065,2.269259570132881e-05,3.898715974355892e-08,2.0320373350292423e-06,-0.00027198436663031483,0.0006364773276448175,-8.52667261483301e-05,-0.00015465893766306314,-0.00011923415223799226
9.913589015151515e-09,0.9968688821440028,0.0915145019225395,0.08979354451015542,2.2730912856744155e-05,3.911893297107089e-08,2.024571392665937e-06,-0.00027143318069264516,0.0006365773858147606,-8.717894579874345e-05,-0.00015385072003671314,-0.00011900248269939857
9.922836766098486e-09,0.9969141727185423,0.09151836842138623,0.0897946393279363,2.2767522037378946e-05,3.924504012159319e-08,2.017092555191448e-06,-0.00027088185277536264,0.0006366717942378524,-8.908823717600129e-05,-0.0001530343146056905,-0.00011877078732277126
9.932084517045456e-09,0.9969569094051575,0.09152201566976476,0.08979565988076356,2.2802216206594054e-05,3.9364737950311444e-08,2.009595621899583e-06,-0.0002703303604780031,0.0006367605754115733,-9.099452044211039e-05,-0.000152209744059425,-0.00011853902353050401
9.941332267992424e-09,0.9969969286125713,0.09152543025863503,0.08979660792101066,2.2834795107969352e-05,3.9477303857732863e-08,2.0020756423590033e-06,-0.0002697786819880371,0.0006368437512971724,-9.289771647720638e-05,-0.00015137703210404616,-0.0001183071493806836
9.950580018939395e-09,0.9970340776771524,0.09152859972202199,0.08979748556934017,2.286506607689698e-05,3.958203948772249e-08,1.9945279344573135e-06,-0.00026922679616329324,0.000636921343237238,-9.479774697281511e-05,-0.00015053620354378228,-0.00011807512372891548
9.959827769886365e-09,0.9970682154435764,0.0915315125840403,0.08979829530263922,2.289284482104217e-05,3.967827426426402e-08,1.9869481013285165e-06,-0.0002686746826116838,0.0006369933718759627,-9.66945345221881e-05,-0.00014968728435960023,-0.00011784290638675169
9.969075520833334e-09,0.9970992127994397,0.09153415840196247,0.08979903994058425,2.2917956166664764e-05,3.9765368841836146e-08,1.9793320470910634e-06,-0.0002681223217679358,0.0006370598570824023,-9.85880027073763e-05,-0.00014883030178477374,-0.00011761045827611414
9.978323271780304e-09,0.9971269531618354,0.09153652780517119,0.08979972263089075,2.2940234767936835e-05,3.9842718444162066e-08,1.971675991328231e-06,-0.00026756969496703336,0.000637120817877024,-0.00010047807618271164,-0.00014796528437708336,-0.0001173777415791153
9.987571022727274e-09,0.9971513329140461,0.09153861252984834,0.08980034683330639,2.2959525776541515e-05,3.9909756066232973e-08,1.9639764822480123e-06,-0.00026701678451408674,0.0006371762723618271,-0.0001023646807543834,-0.00014709226208736267,-0.00011714471988270456
9.996818773674243e-09,0.9971722617907499,0.0915404054492733,0.08980091630241566,2.297568546899621e-05,3.9965955514935136e-08,1.956230408464929e-06,-0.00026646357375036855,0.0006372262376542968,-0.00010424774345581459,-0.00014621126632411843,-0.00011691135831758243
1.0006066524621213e-08,0.9971896632103038,0.09154190059961906,0.0898014350693218,2.298858182931219e-05,4.0010834264335015e-08,1.9484350093525577e-06,-0.00026591004711525967,0.0006372707298254448,-0.00010612719261855935,-0.00014532233001397278,-0.00011667762369085576
1.0015314275568182e-08,0.9972034745528934,0.09154309320115252,0.08980190742228303,2.2998095084790162e-05,4.004395610272433e-08,1.9405878839215785e-06,-0.0002653561902038806,0.0006373097638421704,-0.00010800295793845308,-0.0001444254876576872,-0.00011644348461192482
1.0024562026515152e-08,0.9972136473835673,0.09154397967476467,0.08980233788637858,2.3004118192921716e-05,4.006493354976547e-08,1.932686998185198e-06,-0.00026480198982017857,0.0006373433535141569,-0.00010987497053678303,-0.00014352077538154817,-0.00011620891161112652
1.0033809777462122e-08,0.9972201476193487,0.09154455765377226,0.0898027312022869,2.3006557277577667e-05,4.007343002369883e-08,1.9247306909804573e-06,-0.00026424743402528534,0.0006373715114455045,-0.00011174316301624206,-0.0001426082309839121,-0.00011597387725068244
1.004305752840909e-08,0.9972229556398895,0.09154482599095329,0.08980309230425983,2.30053320128579e-05,4.006916174036233e-08,1.9167176782216937e-06,-0.0002636925121809549,0.0006373942489912782,-0.00011360746951147648,-0.00014168789397672713,-0.00011573835622753584
1.0052305279356061e-08,0.9972220663413056,0.09154478476079772,0.08980342629738215,2.3000375953184423e-05,4.0051899327818166e-08,1.9086470555693657e-06,-0.0002631372149879269,0.0006374115762191308,-0.00011546782573403806,-0.00014075980562186619,-0.00011550232546768746
1.0061553030303031e-08,0.9972174891330884,0.09154443525697036,0.0898037384342039,2.299163680843238e-05,4.00214691426376e-08,1.9005182995055277e-06,-0.0002625815345190719,0.0006374235018761445,-0.0001173241690115827,-0.0001398240089621306,-0.00011526576421168214
1.007080078125e-08,0.9972092478781965,0.09154377998500564,0.08980403409084113,2.2979076663115734e-05,3.997775427634669e-08,1.8923312668148611e-06,-0.0002620254642472014,0.0006374300333610049,-0.00011917643832118047,-0.00013888054884680175,-0.00011502865409092483
1.008004853219697e-08,0.9971973807766478,0.09154282265026918,0.08980431874263649,2.2962672138854734e-05,3.9920695243087295e-08,1.8840861924778424e-06,-0.00026146899906743826,0.0006374311767016163,-0.00012102457431662412,-0.00013792947195163656,-0.00011479097919454705
1.008929628314394e-08,0.9971819401931674,0.09154156814124223,0.08980459793947863,2.294241449958502e-05,3.9850290342287916e-08,1.8757836859906979e-06,-0.00026091213531407757,0.0006374269365382263,-0.00012286851934964274,-0.00013697082679323342,-0.00011455272612657907
1.0098544034090909e-08,0.9971629924296495,0.09154002250820069,0.08980487728087518,2.291830969918753e-05,3.976659569291267e-08,1.8674247261343765e-06,-0.00026035487077187563,0.0006374173161121186,-0.0001247082174849552,-0.00013600466373770638,-0.00011431388405322308
1.010779178503788e-08,0.9971406174434201,0.09153819293738058,0.08980516239087828,2.289037837144784e-05,3.966972493871505e-08,1.859010654222455e-06,-0.00025979720468173194,0.0006374023172599158,-0.00012654361450912795,-0.0001350310350036335,-0.00011407444474005684
1.011703953598485e-08,0.9971149085124797,0.09153608772073771,0.08980545889296127,2.2858655762468185e-05,3.955984862674608e-08,1.8505431658652915e-06,-0.0002592391377407598,0.0006373819404134906,-0.00012837465793320824,-0.00013404999465927017,-0.00011383440257904625
1.0126287286931818e-08,0.9970859718491296,0.09153371622142702,0.08980577238494411,2.282319160590302e-05,3.943719326428878e-08,1.8420243012952514e-06,-0.00025868067209674367,0.0006373561846054933,-0.0001302012969891449,-0.0001330615986140312,-0.00011359375460527307
1.0135535037878789e-08,0.9970539261635707,0.09153108883514358,0.08980610841406636,2.278404994158308e-05,3.930204006207718e-08,1.8334564343043998e-06,-0.00025812181133702235,0.0006373250474804458,-0.0001320234826200319,-0.00013206590460427674,-0.00011335250050333375
1.0144782788825759e-08,0.9970189021792656,0.09152821694748318,0.08980647245230439,2.27413088783354e-05,3.915472337443413e-08,1.824842259853029e-06,-0.00025756256047184897,0.0006372885253113672,-0.00013384116746421765,-0.00013106297217345655,-0.00011311064260340299
1.0154030539772727e-08,0.9969810421020255,0.09152511288749467,0.08980686987202914,2.2695060302014374e-05,3.899562884950472e-08,1.8161847804134316e-06,-0.00025700292591229886,0.0006372466130218446,-0.00013565430583336772,-0.0001300528626466846,-0.00011286818586699057
1.0163278290719698e-08,0.9969404990449905,0.09152178987761372,0.08980730592209948,2.2645409529973126e-05,3.882519130518876e-08,1.8074872911194107e-06,-0.00025644291544282426,0.0006371993042134591,-0.00013746285368457922,-0.00012903563909984276,-0.00011262513786247046
1.0172526041666668e-08,0.9968974364118024,0.09151826198017728,0.08980778570448317,2.2592474913408533e-05,3.864389234860076e-08,1.7987533637970313e-06,-0.00025588253818856975,0.0006371465911984497,-0.00013926676858666803,-0.00012801136632333308,-0.00011238150873048965
1.0181773792613637e-08,0.9968520272404634,0.09151454404073467,0.08980831415149682,2.2536387389220263e-05,3.845225775893093e-08,1.7899868299574558e-06,-0.0002553218045775831,0.0006370884650374818,-0.00014106600968078462,-0.00012698011078061372,-0.00011213731113941224
1.0191021543560607e-08,0.9968044535104965,0.09151065162838179,0.08980889600375261,2.247728998321461e-05,3.825085465535655e-08,1.7811917628366612e-06,-0.00025476072629808237,0.0006370249155823581,-0.00014286053763551656,-0.00012594194056167915,-0.00011189256023098667
1.0200269294507577e-08,0.9967549054161847,0.09150660097335632,0.08980953578889651,2.241533726667377e-05,3.804028847319795e-08,1.7723724585709273e-06,-0.00025419931625094637,0.0006369559315235092,-0.0001446503145966722,-0.00012489692533166187,-0.00011164727355646694
1.0209517045454546e-08,0.9967035806087773,0.09150240890214247,0.08981023780122041,2.235069476848661e-05,3.782119977276428e-08,1.763533416600021e-06,-0.0002536375884976266,0.0006368815004420548,-0.00014643530413196046,-0.00012384513627475253,-0.00011140147100344898
1.0218764796401516e-08,0.9966506834106797,0.09149809277034218,0.08981100608222628,2.2283538345210946e-05,3.759426090632605e-08,1.7546793193928534e-06,-0.0002530755582036908,0.0006368016088662402,-0.00014821547117078768,-0.0001227866460336505,-0.00011115517471372735
1.0228012547348485e-08,0.9965964240047408,0.09149367039357999,0.08981184440221708,2.221405351159633e-05,3.736017256933029e-08,1.7458150115921726e-06,-0.0002525132415782213,0.0006367162423320158,-0.0001499907819394232,-0.0001217215286447792,-0.00011090840899250247
1.0237260298295455e-08,0.9965410176018425,0.09148915997671384,0.0898127562429844,2.2142434734241884e-05,3.711966026234382e-08,1.736945478676616e-06,-0.0002519506558093156,0.0006366253854475085,-0.0001517612038918046,-0.00012064985946950991,-0.00011066120020931086
1.0246508049242425e-08,0.9964846835900936,0.09148458004163168,0.08981374478165936,2.2068884691221827e-05,3.687347069035864e-08,1.72807582523909e-06,-0.00025138781899594316,0.0006365290219611453,-0.0001535267056362569,-0.00011957171512165918,-0.00011041357669107447
1.0255755800189394e-08,0.9964276446689655,0.09147994935391812,0.08981481287578746,2.1993613500603456e-05,3.662236812576238e-08,1.7192112529806517e-06,-0.0002508247500764306,0.0006364271348331416,-0.00015528725685842452,-0.00011848717339153386,-0.00011016556860770144
1.0265003551136364e-08,0.9963701259717932,0.0914752868486797,0.08981596304968492,2.1916837920945955e-05,3.636713076093773e-08,1.7103570385190804e-06,-0.00025026146875386135,0.0006363197063100753,-0.00015704282824074002,-0.00011739631316681351,-0.00010991720785069439
1.0274251302083334e-08,0.9963123541800805,0.09147061155582052,0.0898171974821265,2.183878052693229e-05,3.610854707554526e-08,1.7015185111101355e-06,-0.0002496979954186793,0.0006362067180022594,-0.00015879339137873127,-0.00011629921435057149,-0.00010966852790525218
1.0283499053030303e-08,0.9962545566330928,0.0914659425250607,0.08981851799541239,2.175966886340343e-05,3.584741224259458e-08,1.6927010303782017e-06,-0.0002491343510688117,0.0006360881509635929,-0.00016053891869452898,-0.00011519595777674593,-0.00010941956371637287
1.0292746803977273e-08,0.9961969604362237,0.09146129875099127,0.08981992604585386,2.167973458113047e-05,3.5584524596090686e-08,1.683909964151173e-06,-0.00024857055722761365,0.0006359639857735897,-0.0001622793833479039,-0.00011408662512337862,-0.00010917035154948927
1.0301994554924244e-08,0.9961397915716135,0.09145669909845905,0.0898214227157129,2.159921255773498e-05,3.532068218157733e-08,1.6751506664919877e-06,-0.00024800663585997096,0.0006358342026212501,-0.00016401475914519522,-0.00011297129882395682,-0.00010892092884619064
1.0311242305871212e-08,0.9960832740145175,0.09145216222857193,0.0898230087066258,2.151834000721324e-05,3.5056679409185425e-08,1.6664284560164036e-06,-0.00024744260928687877,0.0006356987813904526,-0.00016574502044649776,-0.00011185006197718624,-0.0001086713340755982
1.0320490056818182e-08,0.9960276288588407,0.0914477065256138,0.0898246843345336,2.1437355581563903e-05,3.479330382695526e-08,1.6577485945832969e-06,-0.00024687850009883817,0.000635557701746533,-0.00016747014207147117,-0.00011072299825554045,-0.00010842160658198202
1.0329737807765153e-08,0.9959730734552663,0.09144335002515233,0.08982644952613694,2.1356498468041136e-05,3.453133303019722e-08,1.6491162664404086e-06,-0.00024631433106840796,0.0006354109432237041,-0.00016919009920414696,-0.00010959019181293359,-0.00010817178642921882
1.0338985558712121e-08,0.995919820565323,0.09143911034362079,0.08982830381688815,2.1276007485572255e-05,3.427153172057304e-08,1.6405365579042133e-06,-0.0002457501250622506,0.0006352584853129803,-0.0001709048672971175,-0.00010845172719185782,-0.00010792191424270141
1.0348233309659092e-08,0.9958680775346631,0.09143500460964454,0.08983024635052415,2.1196120183864134e-05,3.4014648926363596e-08,1.6320144376486294e-06,-0.000245185904953021,0.0006351003075502626,-0.0001726144219754773,-0.00010730768923034201,-0.00010767203104931885
1.0357481060606062e-08,0.9958180454887758,0.09143104939738028,0.08983227588014228,2.1117071948725587e-05,3.376141539323221e-08,1.6235547376728112e-06,-0.0002446216935314337,0.0006349363896042419,-0.00017431873894090024,-0.0001061581629690771,-0.0001074221781161365
1.036672881155303e-08,0.9957699185542245,0.09142726066212449,0.0898343907708102,2.1039095117082077e-05,3.351254115249741e-08,1.6151621350135036e-06,-0.00024405751341885883,0.0006347667113637737,-0.00017601779387623625,-0.00010500323355905764,-0.00010717239678840275
1.03759765625e-08,0.9957238831084303,0.0914236536784396,0.08983658900369984,2.0962418105134926e-05,3.3268713271784923e-08,1.6068411342628715e-06,-0.00024349338698077862,0.0006345912530243938,-0.00017771156235099527,-0.00010384298617008418,-0.00010692272832751847
1.0385224313446971e-08,0.9956801170608862,0.09142024298103633,0.08983886818172523,2.0887264553045827e-05,3.3030593790730686e-08,1.5985960509476637e-06,-0.00024292933624144521,0.0006344099951736302,-0.00017940001972809467,-0.00010267750590047022,-0.00010667321374959628
1.039447206439394e-08,0.9956387891685677,0.09141704230863905,0.08984122553666146,2.081385248946758e-05,3.279881784237053e-08,1.5904309958207041e-06,-0.00024236538280006576,0.0006342229188747899,-0.00018108314107223613,-0.00010150687768828762,-0.00010642389366524178
1.040371981534091e-08,0.9956000583881546,0.09141406455104911,0.08984365793771414,2.0742393519151627e-05,3.2573991958872125e-08,1.5823498601107266e-06,-0.00024180154774884328,0.0006340300057488858,-0.00018276090106027454,-0.00010033118622448113,-0.00010617480812117563
1.041296756628788e-08,0.9955640732675671,0.0914113216996089,0.08984616190150435,2.0673092036779253e-05,3.2356692558482344e-08,1.5743563017716137e-06,-0.00024123785159318363,0.0006338312380544018,-0.0001844332738939229,-9.915051586817534e-05,-0.00010592599644431223
1.0422215317234849e-08,0.9955309713791041,0.09140882480125424,0.08984873360342792,2.0606144470034455e-05,3.214746460883802e-08,1.5664537327670773e-06,-0.00024067431417438114,0.0006336265987645773,-0.0001861002332151394,-9.79649505644853e-05,-0.00010567749708889881
1.0431463068181819e-08,0.9955008787963697,0.09140658391633107,0.08985136889034342,2.0541738554849346e-05,3.194682046041141e-08,1.5586453074221618e-06,-0.00024011095459507527,0.0006334160716419181,-0.0001877617520245303,-9.677457376513186e-05,-0.00010542934748730295
1.0440710819128788e-08,0.9954739096169447,0.09140460808033417,0.08985406329453663,2.048005264558975e-05,3.1755238842479535e-08,1.5509339118680668e-06,-0.00023954779114776715,0.0006331996413096527,-0.00018941780260307858,-9.557946835215792e-05,-0.00010518158390502834
1.0449958570075758e-08,0.9954501655326176,0.091402905269713,0.08985681204890593,2.0421255062832668e-05,3.157316401301746e-08,1.5433221546021945e-06,-0.00023898484124666808,0.0006329772933198495,-0.00019106835643751082,-9.437971656501833e-05,-0.0001049342413005136
1.0459206321022728e-08,0.995429735448777,0.09140148237187183,0.08985961010330842,2.0365503481223194e-05,3.1401005053029586e-08,1.5358123581808266e-06,-0.0002384221213631391,0.0006327490142179505,-0.00019271338414958585,-9.317539993131184e-05,-0.00010468735319025328
1.0468454071969697e-08,0.9954126951543885,0.09140034515947555,0.08986245214199956,2.031294435974062e-05,3.1239135295222825e-08,1.5284065520576701e-06,-0.0002378596469649697,0.0006325147916034582,-0.00019435285542958788,-9.196659920140546e-05,-0.00010444095151976035
1.0477701822916667e-08,0.995399107043765,0.09139949826915555,0.08986533260209904,2.026371241654332e-05,3.108789187656715e-08,1.5211064665771408e-06,-0.00023729743245972152,0.000632274614186563,-0.00019598673897427228,-9.075339428718122e-05,-0.00010419506654086047
1.0486949573863637e-08,0.9953890198911541,0.09139894518469215,0.08986824569300816,2.0217930150363426e-05,3.094757540406421e-08,1.5139135281274456e-06,-0.0002367354911423565,0.0006320284718404842,-0.00019761500242951132,-8.9535864205132e-05,-0.00010394972669578984
1.0496197324810606e-08,0.9953824686789324,0.09139868822473336,0.08987118541670223,2.0175707410264253e-05,3.081844972319265e-08,1.506828855454751e-06,-0.00023617383514734405,0.0006317763556493311,-0.00019923761233785428,-8.831408702400024e-05,-0.0001037049585085346
1.0505445075757576e-08,0.9953794744800212,0.09139872853509103,0.08987414558881802,2.0137141015362406e-05,3.070074177871785e-08,1.499853257136046e-06,-0.0002356124754054224,0.0006315182579513089,-0.00020085453409121284,-8.708813981714239e-05,-0.00010346078648382532
1.0514692826704547e-08,0.9953800443948825,0.09139906608563911,0.0898771198604524,2.0102314425924033e-05,3.0594641558051397e-08,1.4929872302049803e-06,-0.0002350514216051844,0.0006312541723771058,-0.00020246573188884367,-8.585809861979103e-05,-0.00010321723301416939
1.0523940577651515e-08,0.9953841715432845,0.09139969967181717,0.08988010174058714,2.0071297467045138e-05,3.0500302108023474e-08,1.486230959921651e-06,-0.00023449068215962096,0.0006309840938833138,-0.00020407116870079122,-8.462403839134907e-05,-0.00010297431829526832
1.0533188328598485e-08,0.9953918351107797,0.09140062692072991,0.08988308461905099,2.004414610591641e-05,3.041783961676118e-08,1.479584320674355e-06,-0.00023393026417774801,0.0006307080187807738,-0.00020567080623693718,-8.338603298284736e-05,-0.00010273206025013946
1.0542436079545456e-08,0.995403000449633,0.09140184430181016,0.08988606178992935,2.002090228346e-05,3.034733355334218e-08,1.4730468779983406e-06,-0.00023337017344142173,0.0006304259447577256,-0.00020726460492176201,-8.21441551096717e-05,-0.0001024904744622234
1.0551683830492424e-08,0.995417619233741,0.09140334714199744,0.08988902647532981,2.000159380091954e-05,3.0288826859023385e-08,1.4666178916938717e-06,-0.00023281041438741925,0.0006301378708976992,-0.0002088525238749189,-8.089847632963616e-05,-0.00010224957411772362
1.0560931581439395e-08,0.9954356296668481,0.0914051296453677,0.08989197184941017,1.99862342617561e-05,3.024232618501022e-08,1.4602963200232263e-06,-0.00023225099009485051,0.0006298437976920696,-0.00021043452089769573,-7.964906702647268e-05,-0.00010200936995738907
1.0570179332386365e-08,0.995456956743175,0.0914071849171298,0.0898948910625756,1.9974823069002208e-05,3.020780217305864e-08,1.454080824963923e-06,-0.00023169190227793874,0.0006295437270472436,-0.0002120105524654051,-7.83959963987753e-05,-0.00010176987023791527
1.0579427083333334e-08,0.9954815125593737,0.09140950499188953,0.08989777726575049,1.9967345477996072e-05,3.018518977648449e-08,1.44796977849287e-06,-0.00023113315128419308,0.0006292376622864587,-0.000213580573725732,-7.713933245442015e-05,-0.00010153108070309605
1.0588674834280304e-08,0.9955091966764998,0.0914120808660652,0.08990062363462958,1.9963772704208685e-05,3.0174388620513647e-08,1.4419612698739018e-06,-0.00023057473609796786,0.0006289256081461886,-0.0002151445385030484,-7.587914201045953e-05,-0.0001012930045648284
1.0597922585227274e-08,0.995539896530542,0.09141490253432095,0.08990342339381567,1.9964062085659758e-05,3.0175263402227464e-08,1.4360531139188806e-06,-0.00023001665434938922,0.000628607570767188,-0.00021670239930865573,-7.461549069846982e-05,-0.00010105564249402493
1.0607170336174243e-08,0.9955734878898161,0.09141795902987158,0.08990616984074865,1.9968157299207862e-05,3.018764433165051e-08,1.4302428601905004e-06,-0.0002294589023286047,0.0006282835576802089,-0.00021825410735693397,-7.334844297530679e-05,-0.00010081899262145871
1.0616418087121213e-08,0.995609835357379,0.09142123846849487,0.0899088563693338,1.997598862978523e-05,3.0211327616731644e-08,1.424527803112499e-06,-0.00022890147500529226,0.0006279535777864608,-0.00021979961258731235,-7.207806213920621e-05,-0.0001005830505485191
1.0625665838068183e-08,0.995648792916439,0.09142472809607377,0.08991147649317786,1.9987473291452644e-05,3.0246075996129294e-08,1.418904992951101e-06,-0.00022834436605334492,0.0006276176413328946,-0.00022133886369197828,-7.080441035114332e-05,-0.00010034780936782564
1.0634913589015152e-08,0.9956902045165632,0.09142841433948017,0.08991402386834298,2.0002515798933322e-05,3.0291619324676753e-08,1.4133712476293098e-06,-0.00022778756788062763,0.0006272757598824134,-0.00022287180814921872,-6.952754866134612e-05,-0.00010011325969360071
1.0644161339962122e-08,0.9957339046983449,0.09143228286059403,0.08991649231553016,2.0021008388110532e-05,3.034765521734194e-08,1.4079231653335319e-06,-0.00022723107166367808,0.000626927946279138,-0.00022439839226224892,-6.824753704083449e-05,-9.987938970167231e-05
1.0653409090909092e-08,0.9957797192540272,0.09143631861324385,0.0899188758416082,2.0042831483761864e-05,3.0413849758145077e-08,1.402557137870066e-06,-0.00022667486738721805,0.0006265742146088674,-0.00022591856120338221,-6.696443441784527e-05,-9.964618517893473e-05
1.0662656841856061e-08,0.995827465921457,0.09144050590284208,0.08992116866040345,2.006785421263585e-05,3.04898382810872e-08,1.3972693647265914e-06,-0.00022611894388830338,0.0006262145801548925,-0.0002274322590633647,-6.5678298718975e-05,-9.941362958206169e-05
1.0671904592803031e-08,0.9958769551086125,0.09144482844847872,0.0899233652126719,2.0095934959804503e-05,3.057522623050713e-08,1.3920558677921538e-06,-0.00022556328890493938,0.0006258490593493502,-0.00022893942890567592,-6.438918691485661e-05,-9.918170410522809e-05
1.068115234375e-08,0.9959279906458229,0.09144926944722613,0.08992546018517703,2.012692196604204e-05,3.0669590108393196e-08,1.3869125066865675e-06,-0.0002250078891289679,0.0006254776697203067,-0.00023044001282558196,-6.309715507018019e-05,-9.895038775656685e-05
1.069040009469697e-08,0.9959803705627189,0.09145381164040227,0.08992744852879964,2.016065396384406e-05,3.0772478516196985e-08,1.381834994648402e-06,-0.00022445273026300375,0.000625100429834782,-0.00023193395201371683,-6.180225839782788e-05,-9.871965744304539e-05
1.069964784564394e-08,0.9960338878868208,0.0914584373815298,0.08992932547561133,2.0196960849537543e-05,3.088341329839742e-08,1.3768189149284708e-06,-0.00022389779708120519,0.0006247173592379538,-0.0002334211868239251,-6.050455131690442e-05,-9.848948806342415e-05
1.0708895596590909e-08,0.9960883314606381,0.09146312870572318,0.089931086554847,2.0235664388802507e-05,3.100189079463068e-08,1.3718597376337743e-06,-0.000223343073493626,0.0006243284783887684,-0.00023490165684512067,-5.9204087514408234e-05,-9.825985260891969e-05
1.071814334753788e-08,0.9961434867740446,0.09146786740023162,0.08993272760771469,2.0276578952805812e-05,3.112738320656342e-08,1.3669528369649078e-06,-0.00022278854261389552,0.0006239338085922301,-0.00023637530097686353,-5.790092001028323e-05,-9.803072227117007e-05
1.072739109848485e-08,0.9961991368086646,0.09147263507585907,0.08993424480098836,2.0319512282006505e-05,3.12593400847548e-08,1.3620935087876748e-06,-0.0002222341868299631,0.0006235333719286229,-0.0002378420575083663,-5.659510122558496e-05,-9.78020665570736e-05
1.0736638849431818e-08,0.9962550628909518,0.09147741323898315,0.08993563463933105,2.0364266274628293e-05,3.139718993983906e-08,1.357276988478316e-06,-0.00022167998787761775,0.0006231271911799566,-0.00023930186420062507,-5.528668305346589e-05,-9.757385341003968e-05
1.0745886600378788e-08,0.9963110455506141,0.09148218336388879,0.08993689397630349,2.0410637796662604e-05,3.154034198103065e-08,1.3524984689794807e-06,-0.00022112592691649893,0.0006227152897539235,-0.00024075465837134803,-5.397571693269121e-05,-9.734604933717459e-05
