Frequency_MHz,I_ser_RMS,Phase_I_ser_deg,I_load_RMS,Phase_I_load_deg,Current_Ratio,V_node_RMS,Phase_V_node_deg,S21_dB,S21_Phase_deg,S11_dB,S11_Phase_deg
21.820910455227615,0.00014305036331851013,53.10738774744589,0.00014305036331851013,53.1073877474459,1.0,0.017912833425457145,-2.1189282913621956,-14.936714253140382,-2.118928291362195,-32.64205739682653,-170.8225273560306
21.960980490245124,0.0001436389902323978,52.93021427045098,0.0001436389902323978,52.930214270450975,1.0,0.017908780146354095,-2.1231810084743086,-14.938679900781624,-2.123181008474309,-32.633203155640864,-170.81550428459593
22.101050525262632,0.00014422357958256794,52.753845481073604,0.00014422357958256794,52.753845481073604,1.0,0.017904737282714748,-2.1273365742426003,-14.940640940638241,-2.1273365742426003,-32.62439160228532,-170.808885659709
22.24112056028014,0.00014480415199945887,52.578279107845304,0.0001448041519994589,52.57827910784532,1.0000000000000002,0.0179007050383543,-2.1313959003971705,-14.942597270591795,-2.1313959003971705,-32.61562294127646,-170.80266545676582
22.38119059529765,0.0001453807282485769,52.40351284076141,0.00014538072824857691,52.40351284076141,1.0000000000000002,0.017896683611670378,-2.1353598986964215,-14.944548791070138,-2.1353598986964215,-32.6068973636706,-170.79683770317845
22.521260630315158,0.00014595332922324886,52.229544332382694,0.00014595332922324883,52.2295443323827,0.9999999999999998,0.017892673195707833,-2.1392294806773546,-14.946495405019446,-2.139229480677355,-32.5982150473755,-170.79139647897188
22.661330665332667,0.0001465219759375128,52.05637119892284,0.00014652197593751284,52.05637119892285,1.0000000000000002,0.017888673978223933,-2.143005557412452,-14.948437017875964,-2.1430055574124514,-32.5895761574579,-170.7863359173338
22.801400700350175,0.00014708668951914466,51.883991021321414,0.00014708668951914463,51.883991021321414,0.9999999999999998,0.017884686141754078,-2.1466890392730695,-14.950373537537462,-2.14668903927307,-32.58098084644753,-170.78165020511878
22.941470735367684,0.0001476474912028214,51.712401346302386,0.00014764749120282144,51.71240134630238,1.0000000000000002,0.01788070986367792,-2.1502808356992875,-14.95230487433444,-2.1502808356992875,-32.572429254636944,-170.77733358330818
23.081540770385192,0.00014820440232342022,51.54159968741805,0.00014820440232342022,51.54159968741804,1.0,0.017876745316285813,-2.153781854976143,-14.954230941001114,-2.153781854976143,-32.563921510377696,-170.773380347427
23.2216108054027,0.0001487574443094519,51.3715835260785,0.00014875744430945193,51.3715835260785,1.0000000000000002,0.01787279266684565,-2.1571930040161815,-14.956151652646177,-2.1571930040161815,-32.55545773037228,-170.76978484791957
23.36168084042021,0.0001493066386766282,51.2023503125664,0.0001493066386766282,51.2023503125664,1.0,0.01786885207766983,-2.1605151881482545,-14.958066926723422,-2.160515188148254,-32.54703801996221,-170.7665414904851
23.50175087543772,0.00014985200702156314,51.033897467037114,0.00014985200702156314,51.033897467037114,1.0,0.017864923706182586,-2.1637493109124923,-14.959976683002141,-2.1637493109124923,-32.53866247341178,-170.76364473637443
23.641820910455227,0.0001503935710156059,50.86622238050425,0.0001503935710156059,50.86622238050425,1.0,0.017861007704987355,-2.1668962738613726,-14.961880843537461,-2.1668962738613726,-32.530331174188134,-170.76108910264924
23.781890945472735,0.00015093135239880502,50.69932241581049,0.00015093135239880502,50.69932241581049,1.0,0.01785710422193439,-2.169956976366809,-14.963779332640483,-2.169956976366809,-32.52204419523653,-170.75886916240574
23.921960980490244,0.00015146537297400364,50.533194908583916,0.0001514653729740036,50.533194908583916,0.9999999999999998,0.01785321340018836,-2.1729323154331843,-14.965672076848392,-2.1729323154331843,-32.51380159925211,-170.75697954496283
24.062031015507753,0.00015199565460106298,50.367837168179435,0.00015199565460106298,50.367837168179435,1.0,0.01784933537829607,-2.17582318551624,-14.96755900489444,-2.17582318551624,-32.50560343894699,-170.75541493601708
24.202101050525265,0.0001525222191912145,50.20324647860594,0.00015252221919121454,50.20324647860595,1.0000000000000002,0.017845470290254118,-2.178630478347748,-14.969440047677892,-2.178630478347748,-32.49744975731342,-170.75417007776525
24.342171085542773,0.00015304508870153904,50.03942009943856,0.00015304508870153904,50.03942009943855,1.0,0.017841618265576595,-2.1813550827658856,-14.971315138233933,-2.1813550827658856,-32.489340587882516,-170.75323976899583
24.482241120560282,0.0001535642851295713,49.87635526671654,0.0001535642851295713,49.87635526671653,1.0,0.01783777942936264,-2.1839978845512062,-14.973184211703536,-2.1839978845512067,-32.48127595497897,-170.7526188651502
24.62231115557779,0.00015407983050802913,49.714049193826604,0.00015407983050802913,49.714049193826604,1.0,0.01783395390236394,-2.186559766268155,-14.975047205303333,-2.186559766268155,-32.473255873971354,-170.75230227835522
24.7623811905953,0.00015459174689966615,49.552499072371816,0.00015459174689966615,49.552499072371816,1.0,0.017830141801052107,-2.1890416071120087,-14.976904058295483,-2.1890416071120082,-32.46528035151836,-170.75228497742802
24.902451225612804,0.00015510005639224567,49.391702073026025,0.00015510005639224567,49.391702073026025,1.0,0.0178263432376858,-2.191444282761178,-14.978754711957603,-2.191444282761178,-32.457349385810645,-170.75256198785416
25.042521260630316,0.00015560478109363595,49.231655346374055,0.00015560478109363597,49.23165534637406,1.0000000000000002,0.017822558320377782,-2.1937686652347765,-14.980599109552657,-2.193768665234777,-32.44946296680858,-170.75312839174015
25.18259129564782,0.00015610594312702385,49.07235602373746,0.00015610594312702388,49.07235602373746,1.0000000000000002,0.017818787153161583,-2.1960156227553593,-14.982437196299012,-2.1960156227553593,-32.44162107647583,-170.7539793277414
25.32266133066533,0.000156603564626247,48.9138012179863,0.000156603564626247,48.9138012179863,1.0,0.017815029836058077,-2.198186019616754,-14.984268919340465,-2.198186019616754,-32.43382368900859,-170.7551099909667
25.462731365682842,0.00015709766773124161,48.755988024336546,0.00015709766773124164,48.75598802433654,1.0000000000000002,0.01781128646514163,-2.200280716056892,-14.986094227716398,-2.2002807160568922,-32.42607077106084,-170.75651563286007
25.60280140070035,0.00015758827458360592,48.598913521133696,0.0001575882745836059,48.598913521133696,0.9999999999999998,0.01780755713260601,-2.2023005681355414,-14.987913072332017,-2.2023005681355414,-32.4183622819653,-170.75819156106124
25.74287143571786,0.0001580754073222761,48.44257477062226,0.0001580754073222761,48.44257477062226,1.0,0.01780384192682995,-2.204246427616872,-14.98972540592872,-2.204246427616872,-32.41069817395034,-170.76013313924503
25.882941470735368,0.00015855908807931504,48.28696881970143,0.00015855908807931507,48.28696881970142,1.0000000000000002,0.01780014093244231,-2.2061191418567407,-14.991531183054544,-2.2061191418567407,-32.403078392352796,-170.7623357869415
26.023011505752876,0.00015903933897581113,48.132092700667066,0.00015903933897581113,48.132092700667066,1.0,0.017796454230386952,-2.207919553694613,-14.993330360034761,-2.207919553694613,-32.395502875826736,-170.76479497933684
26.163081540770385,0.00015951618211788564,47.97794343193992,0.00015951618211788564,47.97794343193992,1.0,0.017792781897987085,-2.2096485013500438,-14.995122894942646,-2.2096485013500438,-32.38797155654801,-170.76750624705656
26.303151575787894,0.00015998963959280827,47.82451801878038,0.00015998963959280822,47.82451801878038,0.9999999999999997,0.01778912400900925,-2.211306818323616,-14.99690874757036,-2.211306818323616,-32.380484360415046,-170.77046517593132
26.443221610805402,0.00016045973346521755,47.67181345398977,0.00016045973346521757,47.67181345398976,1.0000000000000002,0.01778548063372691,-2.212895333302241,-14.998687879399977,-2.2128953333022414,-32.37304120724558,-170.7736674067464
26.58329164582291,0.00016092648577344627,47.51982671859831,0.00016092648577344627,47.51982671859831,1.0,0.017781851838983453,-2.2144148700687536,-15.000460253574746,-2.214414870068754,-32.36564201096926,-170.77710863497595
26.72336168084042,0.00016138991852594918,47.36855478253983,0.0001613899185259492,47.36855478253983,1.0000000000000002,0.01777823768825481,-2.215866247415686,-15.002225834870496,-2.2158662474156854,-32.35828667981665,-170.78078461050197
26.86343171585793,0.0001618500536978321,47.21799460531341,0.0001618500536978321,47.21799460531341,1.0,0.017774638241711552,-2.217250279063152,-15.003984589667214,-2.2172502790631516,-32.35097511650425,-170.78469113731967
27.003501750875436,0.00016230691322748032,47.068143136632145,0.0001623069132274803,47.06814313663214,0.9999999999999998,0.017771053556280482,-2.2185677735807485,-15.005736485920846,-2.218567773580749,-32.343707218415474,-170.78882407322945
27.14357178589295,0.00016276051901328514,46.918997317058924,0.00016276051901328514,46.91899731705893,1.0,0.01776748368570564,-2.219819534313384,-15.007481493135312,-2.2198195343133835,-32.3364828777783,-170.79317932951585
27.283641820910454,0.00016321089291046654,46.77055407862957,0.00016321089291046654,46.77055407862958,1.0,0.017763928680608842,-2.221006359310936,-15.009219582334696,-2.221006359310936,-32.32930198183865,-170.79775287061545
27.423711855927962,0.0001636580567279912,46.622810345463385,0.00016365805672799118,46.62281034546338,0.9999999999999999,0.017760388588549652,-2.222129041261686,-15.010950726035691,-2.222129041261686,-32.32216441303065,-170.80254071377234
27.56378189094547,0.00016410203222558338,46.47576303436121,0.00016410203222558335,46.47576303436121,0.9999999999999999,0.01775686345408474,-2.223188367429399,-15.01267489822025,-2.223188367429399,-32.31507004914267,-170.8075389286842
27.70385192596298,0.00016454284111082704,46.32940905539126,0.00016454284111082704,46.32940905539127,1.0,0.0177533533188267,-2.2241851195940012,-15.01439207430848,-2.2241851195940012,-32.308018763480106,-170.81274363713743
27.84392196098049,0.00016498050503635904,46.1837453124626,0.00016498050503635904,46.183745312462605,1.0,0.01774985822150227,-2.2251200739957557,-15.016102231131768,-2.2251200739957557,-32.30101042502467,-170.81815101263325
27.983991995998,0.00016541504559714986,46.0387687038868,0.0001654150455971499,46.0387687038868,1.0000000000000002,0.017746378198009987,-2.2259940012828485,-15.017805346906144,-2.2259940012828485,-32.294044898589696,-170.8237572800051
28.12406203101551,0.0001658464843278719,45.89447612292747,0.0001658464843278719,45.89447612292747,1.0,0.01774291328147715,-2.226807666462307,-15.019501401205915,-2.2268076664623067,-32.28712204497263,-170.82955871502764
28.264132066033017,0.00016627484270035248,45.75086445833816,0.00016627484270035245,45.75086445833816,0.9999999999999999,0.01773946350231624,-2.2275618288541796,-15.021190374937532,-2.227561828854179,-32.28024172110352,-170.83555164401773
28.404202101050526,0.0001667001421211116,45.607930594888614,0.00016670014212111163,45.607930594888614,1.0000000000000002,0.017736028888280773,-2.228257242048872,-15.022872250313695,-2.2282572420488727,-32.27340378019051,-170.84173244342887
28.54427213606803,0.00016712240392898088,45.46567141387952,0.00016712240392898086,45.46567141387951,0.9999999999999999,0.017732609464520304,-2.2288946538675902,-15.024547010827794,-2.2288946538675902,-32.266608071861896,-170.84809753943836
28.684342171085543,0.00016754164939280432,45.32408379364586,0.0001675416493928043,45.32408379364587,0.9999999999999999,0.017729205253635097,-2.2294748063257694,-15.026214641228508,-2.2294748063257694,-32.25985444230472,-170.85464340752856
28.824412206103048,0.00016795789970921654,45.18316461004929,0.00016795789970921654,45.18316461004929,1.0,0.017725816275729875,-2.229998435599467,-15.027875127494788,-2.229998435599467,-32.25314273440061,-170.86136657206242
28.96448224112056,0.00016837117600050142,45.04291073695912,0.00016837117600050145,45.04291073695913,1.0000000000000002,0.017722442548467148,-2.2304662719945867,-15.029528456810997,-2.2304662719945867,-32.24647278785784,-170.86826360585354
29.10455227613807,0.00016878149931252382,44.903319046722764,0.00016878149931252382,44.903319046722764,1.0,0.017719084087119703,-2.230879039918896,-15.03117461754243,-2.230879039918896,-32.239844439340914,-170.87533112973153
29.24462231115558,0.00016918889061273793,44.76438641062512,0.00016918889061273796,44.76438641062512,1.0000000000000002,0.01771574090462259,-2.2312374578567398,-15.032813599211032,-2.2312374578567398,-32.23325752259635,-170.88256581210317
29.384692346173086,0.00016959337078826842,44.62610969933762,0.0001695933707882684,44.62610969933762,0.9999999999999999,0.01771241301162436,-2.231542238346394,-15.034445392471447,-2.2315422383463934,-32.22671186857618,-170.889964368509
29.524762381190595,0.00016999496064406261,44.488485783356516,0.00016999496064406256,44.48848578335652,0.9999999999999997,0.01770910041653768,-2.231794087959968,-15.036069989087324,-2.2317940879599685,-32.22020730555795,-170.89752356117702
29.664832416208103,0.00017039368090111375,44.35151153343115,0.00017039368090111375,44.35151153343115,1.0,0.017705803125589264,-2.2319937072858007,-15.037687381907892,-2.2319937072858007,-32.213743659262,-170.90524019857253
29.80490245122561,0.00017078955219475246,44.21518382098185,0.00017078955219475248,44.21518382098185,1.0000000000000002,0.017702521142869184,-2.2321417909132633,-15.039297564844878,-2.2321417909132637,-32.207320752965785,-170.91311113494555
29.94497248624312,0.0001711825950730058,44.079499518507845,0.0001711825950730058,44.079499518507845,1.0,0.017699254470379434,-2.2322390274199186,-15.040900532849646,-2.2322390274199186,-32.20093840761555,-170.92113326987547
30.08504252126063,0.00017157282999502178,43.94445549998538,0.00017157282999502178,43.94445549998538,1.0,0.017696003108081934,-2.232286099360947,-15.042496281890665,-2.232286099360947,-32.19459644193499,-170.9293035478135
30.22511255627814,0.00017196027732955944,43.81004864125609,0.00017196027732955946,43.81004864125609,1.0000000000000002,0.017692767053945777,-2.2322836832607877,-15.044084808931245,-2.2322836832607877,-32.188294672531285,-170.93761895762358
30.36518259129565,0.0001723449573535406,43.67627582040562,0.0001723449573535406,43.67627582040562,1.0,0.01768954630399385,-2.232232449606923,-15.045666111907586,-2.232232449606923,-32.18203291399849,-170.94607653212142
30.50525262631316,0.00017272689025066483,43.54313391813311,0.00017272689025066483,43.54313391813311,1.0,0.01768634085234881,-2.2321330628457363,-15.047240189707074,-2.2321330628457363,-32.17581097901839,-170.95467334761233
30.645322661330663,0.00017310609611008353,43.410619818111115,0.00017310609611008353,43.410619818111115,1.0,0.017683150691278335,-2.2319861813803903,-15.048807042146928,-2.2319861813803903,-32.16962867845836,-170.9634065234282
30.785392696348175,0.00017348259492513412,43.27873040733649,0.0001734825949251341,43.27873040733648,0.9999999999999999,0.017679975811239767,-2.231792457570657,-15.05036666995309,-2.231792457570657,-32.16348582146723,-170.97227322146395
30.92546273136568,0.00017385640659213074,43.14746257647237,0.00017385640659213074,43.14746257647237,1.0,0.017676816200924053,-2.2315525377346246,-15.05191907473942,-2.2315525377346246,-32.15738221556834,-170.98127064571293
31.065532766383193,0.00017422755090921313,43.016813220181085,0.00017422755090921316,43.016813220181085,1.0000000000000002,0.017673671847299077,-2.2312670621522526,-15.053464258987185,-2.231267062152252,-32.15131766675014,-170.99039604180308
31.205602801400698,0.0001745960475752486,42.886779237448536,0.0001745960475752486,42.88677923744854,1.0,0.017670542735652283,-2.230936665070677,-15.055002226024834,-2.230936665070677,-32.1452919795546,-170.99964669653227
31.34567283641821,0.00017496191618878937,42.75735753189995,0.00017496191618878934,42.75735753189995,0.9999999999999999,0.01766742884963266,-2.230561974711245,-15.056532980008068,-2.2305619747112453,-32.13930495716309,-171.0090199374045
31.48574287143572,0.0001753251762470817,42.62854501210708,0.00017532517624708173,42.628545012107075,1.0000000000000002,0.01766433017129206,-2.2301436132781878,-15.058056525900207,-2.2301436132781878,-32.13335640147997,-171.0185131321665
31.625812906453227,0.00017568584714512688,42.50033859188739,0.00017568584714512688,42.50033859188739,1.0,0.017661246681125918,-2.2296821969688962,-15.059572869452808,-2.2296821969688962,-32.12744611321417,-171.02812368834472
31.765882941470736,0.00017604394817479196,42.37273519059479,0.00017604394817479196,42.372735190594796,1.0,0.017658178358113286,-2.229178335985747,-15.061082017186608,-2.229178335985747,-32.12157389195814,-171.03784905278394
31.905952976488244,0.0001763994985239695,42.245731733402536,0.0001763994985239695,42.24573173340253,1.0,0.017655125179756186,-2.228632634549407,-15.062583976372759,-2.228632634549407,-32.11573953626497,-171.04768671118626
32.04602301150575,0.00017675251727578483,42.1193251515782,0.0001767525172757848,42.1193251515782,0.9999999999999999,0.017652087122118406,-2.2280456909135746,-15.064078755014314,-2.2280456909135746,-32.10994284372332,-171.05763418765187
32.18609304652326,0.00017710302340785106,41.99351238275096,0.00017710302340785103,41.993512382750964,0.9999999999999999,0.01764906415986363,-2.2274180973811175,-15.065566361828003,-2.227418097381117,-32.104183611030095,-171.06768904422114
32.32616308154077,0.00017745103579156727,41.86829037117114,0.00017745103579156727,41.868290371171135,1.0,0.017646056266292866,-2.2267504403215272,-15.06704680622634,-2.226750440321527,-32.09846163406137,-171.07784888041843
32.46623311655828,0.0001777965731914636,41.74365606796248,0.0001777965731914636,41.74365606796248,1.0,0.017643063413381413,-2.2260433001896716,-15.06852009829993,-2.2260433001896716,-32.092776707941084,-171.08811133279752
32.60630315157579,0.00017813965426458723,41.619606431366904,0.00017813965426458723,41.619606431366904,1.0,0.017640085571815015,-2.2252972515457765,-15.069986248800129,-2.225297251545776,-32.087128627107866,-171.09847407448922
32.746373186593296,0.00017848029755993206,41.49613842698215,0.00017848029755993203,41.49613842698216,0.9999999999999999,0.017637122711025528,-2.2245128630765976,-15.071445269121948,-2.2245128630765976,-32.08151718537995,-171.10893481475088
32.886443221610804,0.00017881852151790828,41.373249027992344,0.00017881852151790828,41.373249027992344,1.0,0.01763417479922593,-2.2236906976177377,-15.072897171287217,-2.2236906976177377,-32.07594217601833,-171.1194912985183
33.02651325662831,0.0001791543444698527,41.25093521539159,0.0001791543444698527,41.25093521539159,1.0,0.017631241803444726,-2.222831312177056,-15.074341967928078,-2.222831312177056,-32.07040339178776,-171.13014130595988
33.16658329164582,0.00017948778463757758,41.12919397820076,0.00017948778463757758,41.12919397820076,1.0,0.017628323689559775,-2.2219352579591365,-15.075779672270677,-2.2219352579591365,-32.06490062501645,-171.14088265203318
33.30665332666333,0.00017981886013295696,41.008022313677614,0.00017981886013295696,41.008022313677614,1.0,0.017625420422331478,-2.22100308039076,-15.07721029811919,-2.2210030803907594,-32.0594336676535,-171.15171318604436
33.44672336168084,0.00018014758895755083,40.88741722752028,0.00018014758895755086,40.88741722752028,1.0000000000000002,0.01762253196543541,-2.220035319147349,-15.078633859840085,-2.2200353191473496,-32.054002311325036,-171.1626307912099
33.58679339669835,0.00018047398900226442,40.7673757340644,0.00018047398900226442,40.7673757340644,1.0,0.01761965828149438,-2.219032508180338,-15.080050372346642,-2.219032508180338,-32.04860634738842,-171.1736333842214
33.72686343171586,0.00018079807804704208,40.64789485647388,0.00018079807804704208,40.64789485647388,1.0,0.01761679933210984,-2.2179951757454295,-15.081459851083787,-2.21799517574543,-32.0432455669849,-171.18471891481335
33.866933466733364,0.00018111987376059636,40.52897162692543,0.00018111987376059633,40.528971626925426,0.9999999999999999,0.017613955077892818,-2.216923844431698,-15.082862312013102,-2.2169238444316974,-32.03791976109071,-171.1958853653335
34.00700350175087,0.00018143939370016883,40.4106030867871,0.00018143939370016877,40.4106030867871,0.9999999999999997,0.01761112547849424,-2.2158190311914994,-15.084257771598178,-2.2158190311914994,-32.03262872056651,-171.20713075031676
34.14707353676838,0.00018175665531132353,40.292786286790815,0.00018175665531132353,40.292786286790815,1.0,0.017608310492634636,-2.214681247371161,-15.08564624679018,-2.214681247371161,-32.02737223620537,-171.21845311606177
34.2871435717859,0.0001820716759277719,40.17551828719899,0.0001820716759277719,40.17551828719899,1.0,0.017605510078133404,-2.213510998742403,-15.087027755013683,-2.213510998742403,-32.0221500987792,-171.22985054021126
34.427213606803406,0.00018238447277122704,40.05879615796565,0.00018238447277122704,40.05879615796565,1.0,0.017602724191937428,-2.2123087855344523,-15.088402314152727,-2.2123087855344523,-32.01696209908383,-171.241321131335
34.56728364182091,0.00018269506295128898,39.94261697889159,0.00018269506295128898,39.942616978891586,1.0,0.017599952790149226,-2.2110751024668334,-15.089769942537178,-2.211075102466834,-32.01180802798245,-171.25286302851683
34.70735367683842,0.00018300346346535683,39.82697783977431,0.00018300346346535683,39.8269778397743,1.0,0.017597195828054493,-2.2098104387827884,-15.091130658929279,-2.209810438782789,-32.00668767644799,-171.26447440094438
34.847423711855924,0.00018330969119856956,39.7118758405525,0.00018330969119856956,39.71187584055251,1.0,0.017594453260149162,-2.2085152782832913,-15.092484482510491,-2.2085152782832913,-32.00160083560376,-171.27615344750288
34.98749374687344,0.00018361376292377402,39.597308091445164,0.00018361376292377402,39.597308091445164,1.0,0.017591725040165943,-2.2071900993616347,-15.093831432868539,-2.2071900993616347,-31.996547296763058,-171.2878983963721
35.12756378189094,0.0001839156953015181,39.48327171308563,0.00018391569530151812,39.48327171308562,1.0000000000000002,0.017589011121100305,-2.2058353750385553,-15.095171529984718,-2.2058353750385553,-31.991526851467302,-171.29970750462707
35.26763381690846,0.00018421550488007018,39.369763836650456,0.00018421550488007018,39.369763836650456,1.0,0.017586311455236002,-2.2044515729978564,-15.096504794221431,-2.204451572997857,-31.986539291523,-171.31157905784207
35.40770385192596,0.00018451320809546274,39.25678160398347,0.00018451320809546274,39.25678160398346,1.0,0.01758362599417005,-2.203039155622518,-15.097831246309948,-2.203039155622518,-31.981584409037428,-171.32351136969868
35.547773886943475,0.00018480882127155977,39.144322167714826,0.0001848088212715598,39.14432216771482,1.0000000000000002,0.017580954688837244,-2.201598580031251,-15.09915090733841,-2.201598580031251,-31.976661996453203,-171.33550278159726
35.68784392196098,0.0001851023606201472,39.032382691375346,0.0001851023606201472,39.032382691375346,1.0,0.01757829748953413,-2.20013029811547,-15.100463798740076,-2.20013029811547,-31.971771846581408,-171.3475516622721
35.827913956978485,0.0001853938422410459,38.92096034950632,0.00018539384224104585,38.92096034950632,0.9999999999999997,0.01757565434594257,-2.198634756576663,-15.101769942281745,-2.198634756576663,-31.966913752634003,-171.35965640741048
35.967983991996,0.00018568328212224613,38.8100523277645,0.00018568328212224613,38.810052327764495,1.0,0.01757302520715274,-2.197112396964129,-15.10306936005245,-2.197112396964129,-31.96208750825463,-171.3718154392754
36.10805402701351,0.00018597069614006322,38.69965582302294,0.00018597069614006322,38.69965582302294,1.0,0.017570410021685755,-2.1955636557130576,-15.104362074452347,-2.1955636557130576,-31.957292907548744,-171.38402720633192
36.24812406203102,0.00018625610005931328,38.589768043467224,0.00018625610005931325,38.589768043467224,0.9999999999999999,0.017567808737515768,-2.1939889641829238,-15.105648108181818,-2.1939889641829238,-31.952529745112464,-171.39629018287764
36.38819409704852,0.00018653950953350856,38.48038620868752,0.00018653950953350854,38.48038620868753,0.9999999999999999,0.017565221302091576,-2.1923887486961804,-15.106927484230813,-2.1923887486961804,-31.947797816060323,-171.40860286867672
36.528264132066035,0.00018682094010507143,38.37150754976655,0.00018682094010507146,38.37150754976655,1.0000000000000002,0.017562647662357857,-2.190763430577219,-15.108200225868382,-2.1907634305772192,-31.943096916052202,-171.42096378859787
36.668334167083536,0.00018710040720556803,38.26312930936332,0.00018710040720556806,38.26312930936332,1.0000000000000002,0.017560087764775967,-2.1891134261915757,-15.109466356632398,-2.1891134261915757,-31.938426841319213,-171.43337149225593
36.80840420210105,0.00018737792615595742,38.15524874179293,0.00018737792615595742,38.15524874179293,1.0,0.01755754155534415,-2.187439146985372,-15.110725900319542,-2.1874391469853722,-31.933787388688458,-171.4458245536578
36.94847423711856,0.00018765351216686025,38.04786311310255,0.00018765351216686025,38.04786311310255,1.0,0.017555008979617537,-2.18574099952495,-15.111978880975416,-2.1857409995249495,-31.92917835560707,-171.45832157085158
37.08854427213606,0.00018792718033884206,37.94096970114342,0.00018792718033884206,37.94096970114343,1.0,0.01755248998272755,-2.184019385536696,-15.113225322884933,-2.184019385536696,-31.924599540165243,-171.47086116558015
37.22861430715358,0.00018819894566271325,37.83456579563927,0.00018819894566271322,37.83456579563928,0.9999999999999999,0.01754998450940092,-2.182274701947035,-15.11446525056285,-2.182274701947035,-31.920050741118335,-171.48344198293816
37.368684342171086,0.0001884688230198447,37.7286486982511,0.00018846882301984472,37.72864869825111,1.0000000000000002,0.017547492503978367,-2.180507340922559,-15.115698688744503,-2.1805073409225595,-31.915531757908177,-171.49606269103313
37.508754377188595,0.00018873682718249777,37.6232157226382,0.00018873682718249777,37.6232157226382,1.0,0.017545013910432825,-2.1787176899102874,-15.116925662376744,-2.1787176899102874,-31.91104239068352,-171.50872198065022
37.648824412206096,0.00018900297281416843,37.518264194515965,0.00018900297281416843,37.518264194515965,1.0,0.01754254867238719,-2.17690613167804,-15.118146196609095,-2.17690613167804,-31.906582440319532,-171.52141856492113
37.78889444722361,0.00018926727446994573,37.41379145171012,0.00018926727446994573,37.41379145171012,1.0,0.01754009673313183,-2.1750730443548956,-15.11936031678502,-2.1750730443548956,-31.902151708436833,-171.5341511789964
37.92896448224112,0.00018952974659688303,37.309794844207694,0.00018952974659688303,37.309794844207694,1.0,0.017537658035641595,-2.1732188014717226,-15.120568048433437,-2.1732188014717226,-31.89774999741922,-171.5469185797221
38.06903451725863,0.000189790403534382,37.20627173420478,0.00018979040353438197,37.2062717342048,0.9999999999999999,0.017535232522592474,-2.171343772001773,-15.121769417260385,-2.1713437720017734,-31.893377110431246,-171.55971954531958
38.20910455227614,0.00019004925951458904,37.10321949615108,0.00019004925951458904,37.10321949615108,1.0,0.01753282013637789,-2.169448320401321,-15.12296444914088,-2.169448320401321,-31.889032851434443,-171.57255287506996
