Time_s,V_source,V_node,V_out,I_ser,P_ser_W,P_ref_W,I_res1,I_res2,I_res3,I_res4,I_res5,I_res6,I_res7,I_res8
1.0899399266098486e-07,0.9778154419155418,0.08918441973739208,0.07985888869820815,9.325531039183977e-05,8.696552916278378e-07,1.7213218474719175e-06,0.0003651334075816319,-0.00010380610648228981,-0.00022062428086915716,4.2030795502977e-05,2.3084009682031354e-06,1.3823657836116795e-06,8.234469020626899e-07,4.691946300826129e-07
1.0900324041193183e-07,0.9781533699622215,0.08921310438087669,0.079858247616914,9.354856763962735e-05,8.751334507425934e-07,1.723068538478649e-06,0.0003660767676164441,-0.00010406689559488699,-0.00022068873332572095,4.1903625594376014e-05,2.3089116677612193e-06,1.377030744758954e-06,8.165073525790537e-07,4.621127916154367e-07
1.0901248816287879e-07,0.9784897044228278,0.0892416502991598,0.0798575638969564,9.384086402203459e-05,8.806107760401986e-07,1.7247792237112706e-06,0.0003670190968101305,-0.00010432641349603124,-0.00022074652833061373,4.177407584563829e-05,2.3091462729538876e-06,1.3714448132130707e-06,8.09345170520453e-07,4.5484042096611557e-07
1.0902173591382577e-07,0.9788244226635792,0.08927005550583325,0.07985683672015151,9.413218785681795e-05,8.860868790711264e-07,1.7264534096403332e-06,0.0003679603923079242,-0.00010458465783804215,-0.0002207976658925164,4.164215275542756e-05,2.309103438436762e-06,1.365607101554973e-06,8.019596391593431e-07,4.473769322259485e-07
1.0903098366477274e-07,0.9791575020254094,0.08929831801216559,0.07985606526602293,9.442252746142711e-05,8.915613692203958e-07,1.7280906032352233e-06,0.0003689006512501603,-0.00010484162629877563,-0.00022084214623560531,4.1507862936692746e-05,2.308781821712978e-06,1.3595167276028148e-06,7.943500469384992e-07,4.3972174411279355e-07
1.090402314157197e-07,0.9794889198245658,0.08932643582715451,0.0798552487118243,9.471187115330263e-05,8.9703385373598e-07,1.7296903120249427e-06,0.0003698398707722641,-0.00010509731658167017,-0.00022087996979954928,4.1371213116240036e-05,2.308180083194256e-06,1.3531728144520592e-06,7.865156875034675e-07,4.3187427999763247e-07
1.0904947916666668e-07,0.9798186533531545,0.08935440695757485,0.07985438623255982,9.500020725015067e-05,9.025039377571579e-07,1.731252044158454e-06,0.0003707780480047506,-0.00010535172641579401,-0.0002209111372395,4.1232210134294474e-05,2.3072968862606717e-06,1.3465744905143865e-06,7.784558597339675e-07,4.238339679302327e-07
1.0905872691761364e-07,0.9801466798797219,0.0893822294080296,0.07985347700100646,9.528752407023187e-05,9.079712243435018e-07,1.7327753084663945e-06,0.0003717151800731961,-0.00010560485355588518,-0.00022093564942607475,4.109086094406222e-05,2.306130897321999e-06,1.3397208895577707e-06,7.701698677762266e-07,4.1560024066562275e-07
1.0906797466856061e-07,0.9804729766498189,0.08940990118099966,0.07985252018773502,9.557380993264694e-05,9.134353145041722e-07,1.7342596145227668e-06,0.0003726512640982546,-0.0001058566957824019,-0.0002209535074453343,4.094717261127862e-05,2.304680785878298e-06,1.3326111507455001e-06,7.616570210743726e-07,4.07172535689674e-07
1.0907722241950759e-07,0.9807975208865971,0.08943742027689616,0.07985151496113288,9.585905315763321e-05,9.188958072277948e-07,1.735704472708038e-06,0.0003735862971956289,-0.00010610725090156154,-0.0002209647125987509,4.0801152313759564e-05,2.3029452245821252e-06,1.325244418676493e-06,7.529166344028758e-07,3.985502952456439e-07
1.0908647017045455e-07,0.9811202897913718,0.08946478469410972,0.07985046048742507,9.614324206684703e-05,9.243522995124345e-07,1.7371093942719402e-06,0.0003745202764760719,-0.0001063565167453855,-0.00022096926640317155,4.065280734094029e-05,2.300922889299725e-06,1.3176198434244766e-06,7.439480278980244e-07,3.8973296635981303e-07
1.0909571792140152e-07,0.9814412605442108,0.08949199242906268,0.07984935593069668,9.64263649836602e-05,9.29804386396205e-07,1.7384738913974516e-06,0.0003754531990453766,-0.00010660449117174126,-0.00022096717059077387,4.050214509341186e-05,2.29861245917334e-06,1.3097365805779323e-06,7.34750527089939e-07,3.8072000086759164e-07
1.091049656723485e-07,0.981760410304531,0.08951904147626091,0.07984820045291521,9.670841023345759e-05,9.352516609882725e-07,1.739797477265339e-06,0.00037638506200436754,-0.00010685117206438429,-0.0002209584271090135,4.034917308245157e-05,2.2960126166838154e-06,1.3015937912799677e-06,7.253234629345268e-07,3.7151085543955e-07
1.0911421342329546e-07,0.9820777162116706,0.0895459298283448,0.07984699321395226,9.698936614392582e-05,9.406937145000504e-07,1.7410796661188731e-06,0.00037731586244889456,-0.000107096557332999,-0.0002209430381205677,4.019389892954675e-05,2.2931220477129783e-06,1.2931906422678974e-06,7.156661718451343e-07,3.621049916071959e-07
