0.22852,0.41821,0.31372,0.17503,0.041543,0.053312,0.092877,0.08095,0.037486,0.011203,0.043296,0.048878,0.031416,0.0035472,0.020163,0.029949,0.024218,0.008685,0.0076215,0.017119,0.016873,0.0090398,0.0011566,0.0085053,0.01027,0.0069657,0.0013892,0.0032602,0.0050547,0.0039914,0.0015022,0.00067773,0.0015364
-179.96,0.087891,-179.87,0.17578,0.21973,-179.74,0.30762,-179.65,-179.6,0.43945,-179.52,0.52734,-179.43,-179.38,0.65918,-179.3,0.74707,0.79102,-179.17,0.87891,-179.08,-179.03,1.0107,-178.95,1.0986,-178.86,-178.81,1.2305,-178.73,1.3184,1.3623,-178.59
