0.3999,0.60459,0.18625,0.12307,0.14819,0.00018882,0.096047,0.050157,0.042714,0.060249,0.00017013,0.046478,0.025625,0.022561,0.032781,0.00014145,0.026074,0.014517,0.01276,0.018557,0.00010611,0.014522,0.0079974,0.0068758,0.0098026,6.8097e-05,0.0071993,0.0038089,0.0030919,0.0041311,3.1522e-05,0.0024638,0.0011008
-179.96,0.087891,0.13184,-179.82,0.21973,0.26367,-179.69,-179.65,0.39551,-179.56,-179.52,0.52734,0.57129,-179.38,0.65918,0.70313,-179.25,-179.21,0.83496,-179.12,-179.08,0.9668,1.0107,-178.95,1.0986,1.1426,-178.81,-178.77,1.2744,-178.68,-178.64,1.4062
